RULE 26: IF v_Nc > 133362.500000 AND v_Nc <= 140262.500000 AND m_W31 > 19.184250 AND m_W31 <= 22.873850 THEN 1 fault, COVERING: 0.05262309613989846, ERROR: 0.04696632700563803
RULE 27: IF s_os2 > -1.172300 AND s_os2 <= -1.035390 AND m_Nc > 8478.005000 AND m_Nc <= 8578.295000 AND v_phi > 15070.500000 AND m_htBleed <= 351.562500 AND s_htBleed <= 0.475422 AND m_W31 > 19.256900 THEN 0 healthy, COVERING: 0.05379403093156779, ERROR: 0.04835200257877347
RULE 28: IF m_Nc <= 8597.325000 AND m_htBleed > 347.287500 AND s_htBleed > -0.519816 AND s_htBleed <= -0.109043 THEN 1 fault, COVERING: 0.054637762914014024, ERROR: 0.04800082760047587
RULE 29: IF s_os2 > -0.962994 AND s_os2 <= -0.720491 AND v_Nc <= 123743.500000 AND v_phi > 17251.400000 AND v_phi <= 22441.750000 AND s_htBleed <= 0.360150 AND m_W31 <= 20.770900 THEN 1 fault, COVERING: 0.05415424288822629, ERROR: 0.05066466663218332
RULE 30: IF m_Nc > 8548.855000 AND m_htBleed <= 350.137500 THEN 1 fault, COVERING: 0.05213957611411073, ERROR: 0.05045776651321574
RULE 31: IF s_os2 > -1.653125 AND v_Nc > 61448.050000 AND v_Nc <= 87030.100000 THEN 1 fault, COVERING: 0.052220162785075346, ERROR: 0.050173278849635336
RULE 32: IF s_os2 <= -0.477890 AND v_Nc > 100201.000000 AND v_Nc <= 135812.500000 AND v_phi > 16322.200000 AND v_phi <= 22610.750000 AND s_htBleed > -0.069698 AND s_htBleed <= 0.171916 AND m_W31 > 21.830600 THEN 0 healthy, COVERING: 0.05353540578285833, ERROR: 0.048674349262631963
RULE 33: IF s_os2 <= -1.270385 AND v_Nc > 87018.650000 AND s_htBleed > -0.171146 AND s_htBleed <= 0.561808 THEN 1 fault, COVERING: 0.053670722862438555, ERROR: 0.0507681166916671
RULE 34: IF s_os2 <= -1.164760 AND m_Nc > 8430.755000 AND s_htBleed > 0.110448 AND s_htBleed <= 0.428904 AND m_W31 <= 20.028400 THEN 1 fault, COVERING: 0.05270368281086309, ERROR: 0.04929395334402317
RULE 35: IF s_os2 > -0.474504 AND m_Nc <= 8640.625000 AND v_Nc <= 136409.000000 AND v_phi <= 24202.900000 AND s_htBleed > -0.214207 THEN 0 healthy, COVERING: 0.052862980396213725, ERROR: 0.0498831493271013
RULE 36: IF v_Nc > 110901.000000 AND v_Nc <= 125042.500000 AND v_phi > 19886.600000 AND v_phi <= 21104.850000 AND s_htBleed > -0.228492 AND s_htBleed <= 0.493573 THEN 0 healthy, COVERING: 0.0517250297418921, ERROR: 0.04802965589491498
RULE 37: IF s_os2 > -0.706429 AND s_os2 <= -0.229591 AND v_Nc > 106104.500000 AND v_Nc <= 121876.500000 AND s_htBleed <= 0.039681 AND m_W31 <= 23.322150 THEN 1 fault, COVERING: 0.05246192279796921, ERROR: 0.04898360316557182
RULE 38: IF v_Nc <= 137535.000000 AND v_phi > 22613.350000 AND v_phi <= 23749.750000 THEN 0 healthy, COVERING: 0.05079397920653805, ERROR: 0.0513337094044645
RULE 39: IF s_os2 <= -0.477405 AND v_Nc > 85596.800000 AND v_Nc <= 128406.500000 AND v_phi > 21110.650000 AND v_phi <= 22609.950000 AND m_htBleed > 346.187500 AND s_htBleed > 0.044554 THEN 0 healthy, COVERING: 0.05063880411731237, ERROR: 0.05101136272060601
RULE 40: IF s_os2 > -0.962951 AND m_htBleed > 347.212500 AND m_htBleed <= 348.237500 AND s_htBleed > 0.091505 THEN 0 healthy, COVERING: 0.047561164847669785, ERROR: 0.044564429043436216
RULE 41: IF s_os2 > -1.218660 AND s_os2 <= -0.930422 AND m_Nc <= 8547.885000 AND v_Nc <= 123782.500000 AND v_phi > 17252.000000 AND v_phi <= 24211.850000 AND m_htBleed > 345.187500 AND s_htBleed <= 0.356383 THEN 1 fault, COVERING: 0.04891610927552583, ERROR: 0.0471215020948637
RULE 42: IF s_os2 <= -0.719550 AND v_Nc > 86992.350000 AND v_Nc <= 138854.000000 AND m_htBleed > 339.087500 AND s_htBleed > 0.523464 AND m_W31 <= 20.252600 THEN 1 fault, COVERING: 0.04859376259166734, ERROR: 0.05040604148347385
